url,title,description,bedrooms,bathrooms,floor_area_sqm,street_address,city,region,latitude,longitude,amenities,price
https://www.lamudi.com.ph/property/41032-73-4ed39e229e49-bbd5-19a8176-b399-74e3,Condo For Sale in Cebu Business Park,"Premium 3-Bedroom Condo for Sale | Lucima by Arthaland – Cebu Business Park, across Ayala Center Cebu

Step into a new standard of sustainable luxury with this 3-bedroom, 128 sqm (≈ 1,378 sq ft) residence at Lucima by Arthaland, Cebu’s first multi-certified green condominium. Perfect for families, investors, and professionals seeking upscale living in the heart of the city.

Price: ₱46,748,000 (≈ USD 793,000*)
Location: Cebu Business Park, Cebu City

Your Future-Ready Luxury Home

Lucima redefines healthy and eco-efficient living with its LEED® Gold pre-certification and pursuit of WELL, EDGE, and BERDE certifications. Every space is designed with wellness, sustainability, and comfort in mind.

Unit Highlights:

Three spacious bedrooms

Wide living and dining area ideal for families

Open-concept premium kitchen

Large windows offering panoramic city and sea views

High ceilings + energy-efficient smart home systems

Thoughtful layout suitable for end-users or rental investors

Exclusive Building Amenities

Resort-style swimming pool and deck

Fully equipped fitness center and wellness spaces

Residents’ lounge and kids’ play zone

Function rooms for events and gatherings

Potager garden, bike-friendly facilities, and green features

High-speed elevators

24/7 security, CCTV, contactless access

100% backup power + fiber connectivity

Why Invest in Lucima

Located at Cebu Business Park — Cebu’s premier lifestyle & business district

High capital appreciation and strong rental demand

Sustainable design = lower utility costs + high tenant appeal

Backed by Arthaland’s award-winning reputation

Ideal for long-term investment, rental income, or upscale living

Inquire Today

For viewing arrangements or unit availability, contact:

Mobile | Viber: +63 992-524-----
WhatsApp: https://wa.me/63992524----

Disclaimer

Property details, pricing, and availability are subject to change without prior notice. USD conversion is approximate and may vary based on current exchange rates.",3.0,2.0,128.0,"Ayala Center Cebu, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.318237,123.9052295,"24 hours security, Access for people with disabilities, Air conditioning, Alarm, Balcony, Integral kitchen, Built-in wardrobe, Garage, Cctv, Cellar, Playground, Water tank, Concierge, Electricity, Lift, Ensuite, Equipped kitchen, Fire alarm, Fire exits, Fireplace, Garden, Green area, Grill, Gym, Heating, Jacuzzi, Internet, Laundry room, Library, Multipurpose room, Natural gas, Office room, Panoramic view, Yard, Roof garden, Sauna, Security, Smoke detector, Guardhouse, Swimming pool, Terrace, Service room, Video cable, Water, Wifi, Partly furnished",46748000
https://www.lamudi.com.ph/property/41032-73-912c0a3137fe-6758-19763d3-8a78-7ce7,Condo For Sale in Agus,"PRIMEWORLD DISTRICT - TOWER H
 1BR W/ BALCONY
 Property Type: Condominium
 Turnover Condition: Semi-furnished
 

 Primeworld District
 Resort-style community in Brgy. Agus, Lapu-Lapu City, Mactan, Cebu
 

 Primeworld believes that every Filipino deserves a good life, starting with a good home. We have made it our mission to develop quality homes in safe communities where Filipinos can thrive and live a good life.
 Established in 2010 as a pocket housing developer, Primeworld has evolved into a full-grown housing development firm with market presence across key cities in the Philippines.
 Our very own humble beginnings and recognition of the aspirations of the simple Filipino to own a place to live in drive us to aggressively develop housing projects to augment the backlog in the country. We now have projects in the pipeline in at least six other provinces locally, and we have been working hard to design and build homes with superior craftsmanship for the satisfaction and peace if mind of our homeowners.
 

 Address: Ibabao-Gisi-Agus Rd., Brgy. Agus, Lapu-Lapu City, Cebu
 HLURB LTS Nos. 034461 (Tower P) | LS-R07-22-005 (Tower H)
 Year Built: 2019 (Tower P) | 2021 (Tower H)
 Project Completion Date: April 2023 (Tower P) | April 2024 (Tower H)
 Total No. of Buildings: 6",1.0,1.0,25.0,"Agus Road, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu,Cebu,10.28410958,123.97552209,"Balcony, Cctv, Concierge, Deck, Fire exits, Fire sprinkler system, Gym, Lift, Lounge, Swimming pool, 24 hours security, Partly furnished",4409115
https://www.lamudi.com.ph/property/41032-73-7855ecd8c402-53db-1976c7e-8c4a-7349,Studio For Sale in Apas,"A 23 sqm fully-furnished studio unit with 1 Parking Space

This unit is equipped with:
▪︎ Smart TV with Netflix
▪︎ Airconditiong Unit
▪︎ Queen Size Bed
▪︎ Closet
▪︎ Storage Compartments
▪︎ Refrigerator
▪︎ Induction Single Cooktop
▪︎ Rangehood
▪︎ Cooking Utensils
▪︎ Microwave
▪︎ Electric Kettle
▪︎ Hot & Cold Shower
▪︎ Flat Iron
▪︎ Hair Dryer
▪︎ Bidet

Other Common Amenities:
▪︎ Convenience Store / Laundry Shop
▪︎ Swimming Pool",,1.0,23.0,"Kasambagan, Cebu City, Cebu, Central Visayas, PHL",Cebu,Cebu,10.33280355,123.90906928,"24 hours security, Air conditioning, Alarm, Garage, Cctv, Playground, Lift, Equipped kitchen, Fire exits, Gym, Smoke detector, Swimming pool, Service room, Fully furnished",4800000
https://www.lamudi.com.ph/property/41032-73-dbfbd2267e4e-b9f-92e6380c-8fe0-4631,House For Sale in Cebu,"Rush Sale Single Detached House and Lot with 6-Bedroom situated in a very secure and peaceful high-end subdivision in Banawa, Cebu City.

This beautiful home is waiting to be occupied!
Unit Details:
6 Bedroom
Lot Area: 300sqm
Floor Area: 250 sq.m
Turn over: Fully-furnished with fixtures
2 to 3 Car Garage
Beautiful Interiors and Spacious
With landscaped gardens

Ground Floor:
Living area
Dining area
Kitchen area
Service area
2 Guest Room
Porch area
Maid’s room
Wine Bar
Balcony
Second Floor:
3 Bedrooms with Cabinets
Master’s Bedroom with T&B
Common toilet and bath
Family area

Special Offer: Php 20M

Few minutes drive to commercials and business establishments, churches and malls.
10 minutes ride to SM Seaside 
15 minutes to downtown area
15-20 minutes to Cebu Business Park
20 minutes to Cebu IT Park
30-40 minutes to Mactan Cebu International Airport

See Unit to Appreciate!

For inquiries and site viewing assistance, please feel free to call.",6.0,5.0,250.0,"1596 R. Duterte St, Cebu City, 6000 Cebu, Philippines",Cebu,Cebu,10.315699,123.885437,"Garage, Security, Garden, Fully furnished",20000000
https://www.lamudi.com.ph/property/41032-73-e7fef2032f86-f3d5-193244a-9236-7e1c,Commercial For Sale in Lahug,"Prime Retail Investment Opportunity in Cebu Exchange Towe


As the pioneer of sustainable residential developments in the Philippines, ARTHALAND is redefining eco-friendly living.

Explore our thoughtfully crafted projects, where sustainability, lush green spaces, and timeless elegance converge. Discover the future of sustainable living with ARTHALAND 

Prime Retail Investment Opportunity in Cebu Exchange Tower

💰 Price: ₱70M (Net of Taxes)
📈 Investment Potential: Projected monthly rental income of ₱300,000 - ₱400,000
📍 Location: Cebu Exchange Tower, a prestigious ARTHALAND development

✨ Property Highlights:

Spacious Unit: 301.44 sqm, with options to convert into 2-3 units for flexibility
High Foot Traffic: Positioned in a prime area with high occupancy rates, promising steady customer flow
Versatile Commercial Space: Ideal for F&B, retail, and various business types
Seize this unique chance to own premium commercial space in one of Cebu’s top developments. Contact us today to learn more or arrange a viewing.",,2.0,301.0,"Lahug (Pob.), Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3338299,123.8941434,"Air conditioning, Garage, Water tank, Playground, Concierge, Access for people with disabilities, Garden, Grill, Gym, Library, Security, Swimming pool, Tennis court, Unfurnished",69999998
https://www.lamudi.com.ph/property/41032-73-21ad5576e3a6-45d-19ad5af-9d3f-79f0,Land For Sale in Catarman,"Catarman, Liloan, Cebu 
Very ideal for warehouse 
Zoning: Industrial  
Lot area: 5,794 Sqm 
Wide frontage (opening)
Accessible to 40footers van containers 
Fully Fenced , Solid Concrete 
Selling Price 150,000,000 Philippine Pesos net.",,,5794.0,"Catarman, Liloan, Lalawigan ng Cebu, Pilipinas",Liloan,Cebu,10.3832608,124.0056535,,150000000
https://www.lamudi.com.ph/property/41032-73-e3309b0fe7fa-3b1e-197d069-b69b-71bf,Condo For Sale in Kasambagan,"𝐁𝐚𝐮𝐡𝐢𝐧𝐢𝐚 𝐑𝐞𝐬𝐢𝐝𝐞𝐧𝐜𝐞𝐬 𝐛𝐲 𝐒𝐡𝐚𝐧𝐠 𝐏𝐫𝐨𝐩𝐞𝐫𝐭𝐢𝐞𝐬: 𝐂𝐞𝐛𝐮'𝐬 𝐍𝐞𝐰 𝐒𝐭𝐚𝐧𝐝𝐚𝐫𝐝 𝐨𝐟 𝐋𝐮𝐱𝐮𝐫𝐲
Bauhinia Residences marks a groundbreaking milestone as Shang Properties' first luxury residential development in Cebu. Located at the prestigious address of Gov. Cuenco Avenue corner Bauhinia Drive, Brgy. Kasambagan, Cebu City, this iconic tower is poised to redefine the skyline and set an unparalleled standard of sophistication and exclusivity in the Queen City of the South.


𝐀 𝐕𝐢𝐬𝐢𝐨𝐧 𝐨𝐟 𝐀𝐫𝐜𝐡𝐢𝐭𝐞𝐜𝐭𝐮𝐫𝐚𝐥 𝐄𝐱𝐜𝐞𝐥𝐥𝐞𝐧𝐜𝐞
Designed in collaboration with internationally renowned firms such as P&T Group, FM Architettura, and CASAS + ARCHITECTS, INC., Bauhinia Residences is a meticulously curated vision where the signature Shang experience is seamlessly woven into every detail. It's a testament to a deep heritage for craftsmanship and hospitality.

𝐏𝐫𝐢𝐦𝐞 𝐋𝐨𝐜𝐚𝐭𝐢𝐨𝐧 & 𝐔𝐧𝐫𝐢𝐯𝐚𝐥𝐞𝐝 𝐀𝐜𝐜𝐞𝐬𝐬𝐢𝐛𝐢𝐥𝐢𝐭𝐲
Nestled in the tranquil, tree-lined neighborhood of Bauhinia Drive, Bauhinia Residences offers a serene escape while remaining just minutes away from Cebu's bustling commercial and business hubs.

𝐍𝐞𝐚𝐫𝐛𝐲 𝐚𝐫𝐞𝐚𝐬:

Cebu IT Park: 0.3 km

Cebu Business Park: 1.9 km

Cebu Country Club: 0.2 km (offering panoramic views)

Easy access to top schools (Maria Montessori, University of San Carlos, Sacred Heart Ateneo), hospitals (Perpetual Succour, Chong Hua), and major shopping destinations (Ayala Malls Central Bloc, Banilad Town Center).

𝐄𝐱𝐪𝐮𝐢𝐬𝐢𝐭𝐞 𝐔𝐧𝐢𝐭 𝐒𝐞𝐥𝐞𝐜𝐭𝐢𝐨𝐧𝐬
Bauhinia Residences offers a range of meticulously designed units, from intimate studios to expansive multi-bedroom residences, catering to diverse lifestyles and investment goals.

Studio Units: Approximately 35 sqm

One-Bedroom Units: Approximately 51-64 sqm

Two-Bedroom Units: Approximately 96-124 sqm

𝐒𝐡𝐚𝐧𝐠 𝐁𝐚𝐮𝐡𝐢𝐧𝐢𝐚 𝐒𝐢𝐠𝐧𝐚𝐭𝐮𝐫𝐞 𝐔𝐧𝐢𝐭𝐬 (𝐔𝐩𝐩𝐞𝐫 𝐅𝐥𝐨𝐨𝐫𝐬): 𝐋𝐚𝐫𝐠𝐞𝐫 𝐮𝐧𝐢𝐭𝐬 𝐰𝐢𝐭𝐡 𝐚𝐝𝐝𝐢𝐭𝐢𝐨𝐧𝐚𝐥 𝐞𝐱𝐜𝐥𝐮𝐬𝐢𝐯𝐞 𝐚𝐜𝐜𝐞𝐬𝐬 𝐭𝐨 𝐫𝐨𝐨𝐟𝐭𝐨𝐩 𝐚𝐦𝐞𝐧𝐢𝐭𝐢𝐞𝐬.

2-Bedroom Signature: Approximately 110-124 sqm

3-Bedroom Signature: Approximately 188-221 sqm

3-Bedroom Corner Units: Spacious layouts for elevated living.

Note: Price is for unit only + VAT. Units come with premium finishes, quartz countertops, modular cabinetry, and branded appliances (Signature units include fridge, oven, washer/dryer).

𝐖𝐨𝐫𝐥𝐝-𝐂𝐥𝐚𝐬𝐬 𝐀𝐦𝐞𝐧𝐢𝐭𝐢𝐞𝐬: 𝐋𝐮𝐱𝐮𝐫𝐲 𝐑𝐞𝐢𝐦𝐚𝐠𝐢𝐧𝐞𝐝
Bauhinia Residences boasts over 3,800 sqm of exclusive amenities, setting a new benchmark for luxury living in Cebu.

The Clubhouse (Accessible to all residents - 4,015 sqm):
Indoor Lounge & Al Fresco Area: Stylish spaces for relaxation and social gatherings.

Library / Workspace: Quiet, modern areas for focused study or professional productivity.

Fitness Gym & Wellness Zone: Over 345 sqm dedicated to state-of-the-art equipment for fitness, yoga, and pilates.

Tropical Swimming Pool: Resort-style pool with jacuzzi and kids splash zone.

Indoor & Outdoor Kids Play Area: Safe and engaging spaces for active and creative fun.

Family Game Room: Features table tennis and billiards.

Private Cinema: Experience movies at your doorstep.

The Bauhinia Ballroom & Private Function Rooms: Elegant venues for celebrations and intimate gatherings.

The Garden: Lush green spaces for relaxation and entertainment.

The Sky Lounge (Exclusive for Shang Bauhinia Signature residents - 1,105 sqm):
Located on the rooftop, offering stunning panoramic views:

Rooftop Pool & Cabanas

Indoor & Outdoor Lounges

Gym & Sauna

Yoga / Pilates Room

Massage Room

Private Entertainment Venues

𝐔𝐧𝐜𝐨𝐦𝐩𝐫𝐨𝐦𝐢𝐬𝐢𝐧𝐠 𝐒𝐞𝐫𝐯𝐢𝐜𝐞𝐬 & 𝐅𝐞𝐚𝐭𝐮𝐫𝐞𝐬
24-hour Management Services by Shang Properties Management Services, Inc.

Dedicated Reception and Concierge

24-hour Security with CCTV monitoring and access cards.

100% Back-up Power for common areas and residential units.

Dedicated Mail Room

Carwash Bay (Basement)

Investment Opportunity & Turnover
Total Units: 1,069

Target Completion: Second half of 2031

𝐁𝐚𝐮𝐡𝐢𝐧𝐢𝐚 𝐑𝐞𝐬𝐢𝐝𝐞𝐧𝐜𝐞𝐬 𝐫𝐞𝐩𝐫𝐞𝐬𝐞𝐧𝐭𝐬 𝐧𝐨𝐭 𝐣𝐮𝐬𝐭 𝐚 𝐡𝐨𝐦𝐞, 𝐛𝐮𝐭 𝐚𝐧 𝐢𝐧𝐯𝐞𝐬𝐭𝐦𝐞𝐧𝐭 𝐢𝐧 𝐚 𝐥𝐞𝐠𝐚𝐜𝐲 𝐨𝐟 𝐥𝐮𝐱𝐮𝐫𝐲 𝐚𝐧𝐝 𝐚𝐧 𝐞𝐥𝐞𝐯𝐚𝐭𝐞𝐝 𝐥𝐢𝐟𝐞𝐬𝐭𝐲𝐥𝐞.

𝑬𝒙𝒑𝒆𝒓𝒊𝒆𝒏𝒄𝒆 𝒍𝒖𝒙𝒖𝒓𝒚 𝒊𝒏 𝒇𝒖𝒍𝒍 𝒃𝒍𝒐𝒐𝒎. 𝑩𝒆 𝒕𝒉𝒆 𝒇𝒊𝒓𝒔𝒕 𝒕𝒐 𝒐𝒘𝒏 𝒚𝒐𝒖𝒓 𝒑𝒓𝒐𝒑𝒆𝒓𝒕𝒚 𝒇𝒐𝒓 𝒌𝒆𝒆𝒑𝒔 𝒊𝒏 𝑪𝒆𝒃𝒖'𝒔 𝒎𝒐𝒔𝒕 𝒆𝒙𝒒𝒖𝒊𝒔𝒊𝒕𝒆 𝒂𝒅𝒅𝒓𝒆𝒔𝒔.

𝑀𝑒𝑠𝑠𝑎𝑔𝑒 𝑢𝑠 𝑡𝑜𝑑𝑎𝑦 𝑡𝑜 𝑠𝑐ℎ𝑒𝑑𝑢𝑙𝑒 𝑎 𝑝𝑟𝑖𝑣𝑎𝑡𝑒 𝑣𝑖𝑒𝑤𝑖𝑛𝑔 𝑜𝑟 𝑡𝑜 𝑖𝑛𝑞𝑢𝑖𝑟𝑒 𝑎𝑏𝑜𝑢𝑡 𝑡ℎ𝑖𝑠 𝑒𝑥𝑐𝑒𝑝𝑡𝑖𝑜𝑛𝑎𝑙 𝑝𝑟𝑒-𝑠𝑒𝑙𝑙𝑖𝑛𝑔 𝑜𝑝𝑝𝑜𝑟𝑡𝑢𝑛𝑖𝑡𝑦",1.0,1.0,54.0,"MLD Building, Governor Mariano Cuenco Avenue corner Paseo Saturnino Street, Kasambagan, Cebu City, Cebu, Central Visayas, PHL",Cebu,Cebu,10.32962093,123.90970479,"24 hours security, Access for people with disabilities, Air conditioning, Alarm, Balcony, Integral kitchen, Built-in wardrobe, Garage, Cctv, Playground, Concierge, Electricity, Lift, Ensuite, Equipped kitchen, Fire alarm, Fire exits, Fireplace, Garden, Green area, Gym, Heating, Jacuzzi, Internet, Laundry room, Library, Multipurpose room, Office room, Panoramic view, Yard, Roof garden, Sauna, Security, Smoke detector, Guardhouse, Swimming pool, Tennis court, Terrace, Service room, Video cable, Water, Wifi, Partly furnished",12888533
https://www.lamudi.com.ph/property/41032-73-ac72004f1f71-8fda-19cbb8f-80c8-7d67,House For Sale in Subabasbas,"𝗙𝗢𝗥 𝗔𝗦𝗦𝗨𝗠𝗘 
Brand New 2-Storey House and Lot for ASSUME at Coral Village in Suba Basbas, Lapu-Lapu City, Cebu. 

👉ASSUME PRICE : 1.5M ( nego )
👉Bank balance : 2M +++
👉10 years to pay: 31,483 per month

𝗛𝗢𝗨𝗦𝗘 𝗗𝗘𝗧𝗔𝗜𝗟𝗦/𝗙𝗘𝗔𝗧𝗨𝗥𝗘𝗦
🔰2-Storey House and Lot
🔰Townhouse Type - Mid Unit 
🔰Semi Finished Deliverable
🔰Lot Area - 50 Sqm 
🔰Floor Area - 48 Sqm (can be expand and put up a gate)
🔰Can put up to 2-3 Bedrooms
🔰1 Toilet and Bath, can extend additional toilet and bath on 2nd floor
🔰Living, Kitchen and Dining Area
🔰Service Area
🔰Parking Area

𝗔𝗠𝗘𝗡𝗜𝗧𝗜𝗘𝗦
🔰24 Hour Security
🔰Gated Entrance with Guardhouse
🔰Parks and Playground
🔰Sewage Treatment Plant
🔰Clubhouse
🔰Basketball/Multi-purpose Court 
🔰Jogging Trail
🔰Landscaped Open Spaces
🔰Concrete Perimeter Fence
🔰Underground Drainage System
🔰Electrical Power Distribution
🔰Water Distribution System with Overhead Water Tank

𝗙𝗼𝗿 𝗶𝗻𝗾𝘂𝗶𝗿𝗶𝗲𝘀, 𝗯𝗼𝗼𝗸𝗶𝗻𝗴, 𝗿𝗲𝘀𝗲𝗿𝘃𝗮𝘁𝗶𝗼𝗻 𝗮𝗻𝗱 𝗮𝘀𝘀𝗶𝘀𝘁𝗮𝗻𝗰𝗲, 𝗽𝗹𝗲𝗮𝘀𝗲 𝗰𝗮𝗹𝗹 𝗼𝗿 𝗺𝗲𝘀𝘀𝗮𝗴𝗲 𝗺𝗲 𝗱𝗶𝗿𝗲𝗰𝘁𝗹𝘆:",,1.0,50.0,"Subabasbas, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu,Cebu,10.26749779,123.9727957,"24 hours security, Basketball court, Garage, Playground, Club House, Electricity, Multi-purpose lawn, Security, Open space, Sports facilities, Swimming pool, Yard, Water, Unfurnished",3500000
https://www.lamudi.com.ph/property/41032-73-503609952a28-2f92-e37f0057-8a41-48af,Condo For Sale in Punta Engaño,"Unit 6X Amisa Private Residences | Mactan Cebu

Unit-Specific Highlights: 
• 	1-bed, 1-bath, 50 SQ.M.
• 	6th floor 
• 	The owner is open to various payment methods.
• 	Listing price is NET (Buyer pays taxes and fees).

Development-Specific Highlights: 
• 	Beach access at Dusit Thani 
• 	Ocean views
• 	Swimming pools (Adult and Kiddie Pool) and other amenities

Contact Haller International Realty, your Cebu real estate specialists, for more information on this listing and to schedule a free consultation. Don't forget to view the 360 virtual tour to walk through the property.",1.0,1.0,50.0,"Punta Engano, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu,Cebu,10.33005475,124.04013073,"24 hours security, Access for people with disabilities, Air conditioning, Alarm, Balcony, Integral kitchen, Built-in wardrobe, Garage, Cctv, Playground, Water tank, Concierge, Electricity, Lift, Equipped kitchen, Fire alarm, Fire exits, Garden, Green area, Grill, Gym, Internet, Laundry room, Multipurpose room, Panoramic view, Yard, Security, Smoke detector, Guardhouse, Swimming pool, Tennis court, Terrace, Service room, Video cable, Water, Wifi, Fully furnished",5500000
https://www.lamudi.com.ph/property/41032-73-2a275a7dc969-2ff1-e9fe1f27-9fd1-41d7,House For Sale in Bakilid,"Check out this Elegant modern newly built Smart Home & Single Detached in Casuntingan, Mandaue City, Cebu!
This beautiful home waited to be occupied!

Property Details:
Lot Area: 192 sq.m.
Total Floor Area: 265 sq.m.
4 bedrooms (1 bedroom on ground floor) 4 bathrooms
Spanish Bathroom Fixtures (ROCA)
Large format imported tiles
Walk in Closet in Masters bedroom
Separate Helpers Quarters with complete bathroom Main Kitchen
Separate Second Work Kitchen
Laundry area
UPVC windows
Power saving LED lighting fixtures
A/C units in all bedrooms
A/C unit in living area
Spacious 2 Car Garage
Garden Area
Outdoor Patio Area
Additional Furnishings:
High End Inverter Refrigerator Stove/Oven
Range hood (with ducting) Smart Home provisions:
Smart Hub
Smart switches in select areas Smart Lock on Main Door

Please give us a call for inquiries and for schedule of appointment of free site tripping and assistance!
Mr. Von Jeric Tima-an
PRC REB Lic#13918",4.0,4.0,265.0,"163 L. Jayme St, Mandaue City, Cebu, Philippines",Mandaue,Cebu,10.339145,123.933541,"Garden, Security, Garage",18000000
https://www.lamudi.com.ph/property/41032-73-e7d200129157-70c8-19aeb92-91cc-7246,Villas For Sale in Punta Engaño,"Sheraton Residences 
Punta Engano , Lapu-Lapu City, Cebu, Philippines 
2 bedrooms Villa Fully furnished 

total area : 203 square meters 
1 indoor parking 
private swimming pool and garden
fully furnished 
2 bedrooms 
2 toilet and bath
1 helpers room 

price including the interiors: 72,498,931 Philippine Pesos 
Reservation fee : 200,000
spot cash payments discounted price :  66,699,016 Philippine Pesos.
plus around 3% for the miscellaneous fees and titling.",3.0,3.0,203.0,"Punta Engaño, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu,Cebu,10.3210549,124.0321172,"24 hours security, Air conditioning, Alarm, Badminton court, Balcony, Built-in wardrobe, Garage, Cctv, Cellar, Playground, Club House, Concierge, Deck, Access for people with disabilities, Drying area, Electricity, Ensuite, Entertainment room, Equipped kitchen, Fire alarm, Fire exits, Fire sprinkler system, Fully fenced, Function area, Gazebo, Green area, Garden, Grill, Guardhouse, Gym, Internet, Jacuzzi, Jogging path, Library, Lounge, Lift, Multi-purpose lawn, Office room, Open space, Panoramic view, Powder room, Roof garden, Security, Service room, Shops, Shower rooms, Smoke detector, Spa, Sports facilities, Storage room, Swimming pool, Tennis court, Terrace, Video cable, Water tank, Water, Wifi, Yard, Fully furnished",66699019
https://www.lamudi.com.ph/property/41032-73-3afae6a4e37d-2c20-196a443-b617-803c,Offices For Sale in Kasambagan,"Rush Sale! 

Beat inflation by investing on income Generating Properties! 

115sqm Penthouse Office Unit Besides IPI Rockwell & Cebu IT Park

Currently leased out until Oct 31, 2027

Lease rate: 6.7% ROI / Annum or Php 109k / month

Meridian by Avenir Cebu: An Exceptional SOHO Condominium

Meridian by Avenir Cebu is a premier high-rise SOHO (small office/home office) condominium, uniquely designed to cater to both business and lifestyle needs. This innovative development combines the convenience of a prime business location with the luxury and comfort of modern residential living.

Location & AccessibilityStrategically situated within the golden triangle of Cebu City’s business district, Meridian by Avenir offers unparalleled accessibility to major commercial establishments and government institutions, making it an ideal choice for businesses and professionals. Key landmarks include:
	Grand Convention Center: 950 meters
	Waterfront Hotel & Casino: 950 meters
	IT Park Cebu: 1.0 kilometer
	Cebu Business Park: 1.1 kilometers
	Cebu Country Club: 1.2 kilometers
	Ayala Center Cebu: 1.2 kilometers
	JY Square Mall: 1.5 kilometers
	University of the Philippines – Cebu: 1.9 kilometers
	Perpetual Succour Hospital: 2.2 kilometers
	SM City Cebu: 2.3 kilometers
	Cebu Doctors’ University Hospital: 2.8 kilometers
	University of San Carlos: 3.9 kilometers

AmenitiesDespite its compact footprint, Meridian by Avenir boasts an impressive array of amenities that rival those of larger luxury condominiums:
	Fully staffed concierge
	Gym
	Swimming pool
	100% backup power generation
	Fiber optic backbone
	Telecom redundancy

Design & StructureThe development comprises 21 floors, with five floors dedicated to BPO (Business Process Outsourcing) offices and the upper levels accommodating 170 Home Office Suites. This design flexibility ensures that each unit can seamlessly transition between home and office use, making it perfect for entrepreneurs, freelancers, and small businesses.

Unique FeaturesMeridian by Avenir stands out in the market due to its exclusive amenities and services tailored specifically for business and lifestyle enhancement. It redefines the home-office concept by providing an exceptional platform for success, combining comfort, convenience, and operational efficiency.

SummaryMeridian by Avenir Cebu is a high-rise SOHO condominium designed for business and lifestyle needs, offering luxury amenities such as a gym, swimming pool, and concierge services. Located within Cebu City's business district, it provides easy access to key commercial and institutional landmarks. The development features 21 floors, including dedicated BPO office space and 170 adaptable Home Office Suites. Key amenities include 100% backup power, a fiber optic backbone, and telecom redundancy, making it a premier choice for professionals and businesses seeking a dynamic and efficient workspace.

Paul V. Dy
REB 0013907",4.0,2.0,115.0,"Golam Drive, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3249188,123.9098453,"Air conditioning, Alarm, Garage, Concierge, Access for people with disabilities, Garden, Gym, Security, Swimming pool, Fully furnished",19500000
https://www.lamudi.com.ph/property/41032-73-acdedcbb51a1-3ac3-ca8ceb98-ba6b-4a5b,Condo For Sale in Lahug,"32 Sanson by Rockwell is an Exclusive Residential Community nestled in a sprawling 3.2 hectares in Lahug, Cebu City! It's a Resort like Community within the City w/ very ideal location, that's conveniently near Prominent Schools and Business Establishments. You will never have to worry about being far from it all!

32 Sanson by Rockwell opens its newest and most exclusive residential Tower the Sillion! A 5-Story Tower w/ unit types ranging from 1-3 Bedroom & 2-Bedroom Executive.

Available Units:
1-Bedroom Unit (Floor Area: 56 sq.m)
TCP: 12.5M / Inclusive 1 parking 
Term: 10-40-60

2-Bedroom Unit (Floor Area: 95 sq.m)
TCP: 20.1M / Inclusive 1 parking 
Term: 10-30-60
2-Bedroom Unit Executive (Floor Area: 111 sq.m)
TCP: 24.1M / Inclusive 1 parking 

3-Bedroom Unit (Floor Area: 149 sq.m)
TCP: 31M / Inclusive 2 parking 
Term: 10-30-60

Key Amenities:
2 Swimming Pools
Clubhouse and Functions Rooms
Lawn and Children's Play Area
Gym

WHY at 32 Sanson by Rockwell?
High Value Appreciation
Very Safe, Exclusive and Secured Community
Retirement haven within the City
Prime location
A MUST SEE UNIT AND LOCATION TO APPRECIATE!

Accessibilities:
Walking distance to JY Squares Supermarket, Commercial and Business Establishments
3 minutes ride to IT Park Lahug
5 minutes ride to Cebu Business Park & Ayala Center Cebu
15-30 minutes to Cebu's Overlooking tourist spots & restaurants (Temple of Leah, Sirao, Mountain View, Tops and Chateau de Busay)
15-20 minutes to SM Seaside in SRP
15 minutes to NRA
30 minutes to Mactan Cebu International Airport

FOR INQUIRIES AND SITE VIEWING ASSISTANCE MESSAGE US NOW!",,1.0,56.0,"15 Wilson St, Cebu City, Cebu, Philippines",Cebu,Cebu,10.33194,123.900217,"Garden, Video cable, Garage, Swimming pool, Security, Gym, Playground",12500000
