source,property_name,address,city,property_type,lot_area_sqm,floor_area_sqm,bedrooms,bathrooms,price_php,latitude,longitude,listing_url,market_segment
Lamudi,Condo For Sale in Pajo,"Pusok, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,26.0,1.0,1.0,4326209.0,10.3224282,123.9694938,https://www.lamudi.com.ph/property/41032-73-3fcfadb4ba2d-9674-d35f28c9-9a17-1fe8,open_market
Lamudi,Land For Sale in Pajo,"Quezon National Highway, Pusok, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Vacant Lot,,3645.0,,,291600000.0,10.32235348,123.96980742,https://www.lamudi.com.ph/property/41032-73-4496ed0fc9b2-2c59-19b9169-9223-761b,open_market
Lamudi,Condo For Sale in Pusok,"Pusok, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,27.0,,1.0,3500000.0,10.32246,123.9761,https://www.lamudi.com.ph/property/41032-73-3001c67233-28b2-1939f93-b351-7e1a,open_market
Lamudi,Studio For Sale in Pajo,"Pusok, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,27.0,1.0,1.0,4620000.0,10.32246,123.9761,https://www.lamudi.com.ph/property/41032-73-e5cf679d8ed4-ba7-1976c59-a62c-7291,open_market
Lamudi,Condo For Sale in Pajo,"Pusok, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,39.0,1.0,1.0,6086570.0,10.32246,123.9761,https://www.lamudi.com.ph/property/41032-73-4e46e0335233-789-19d76e2-adfe-7573,open_market
Lamudi,Studio For Sale in Banawa,"Casa Mira Towers Guadalupe, Guadalupe Drive, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Condominium,,20.0,,1.0,3200000.0,10.3228186,123.8837306,https://www.lamudi.com.ph/property/41032-73-66cf2d06ff1a-622e-19dd857-8714-72c0,open_market
Lamudi,Condo For Sale in Pusok,"Amani Grand Resort Residences, Matumbo-Pusok Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,41.0,1.0,1.0,6917938.0,10.3228536,123.9758723,https://www.lamudi.com.ph/property/41032-73-ea0df7f525bc-eb38-1919c68-a63a-7f2f,open_market
Lamudi,Studio For Sale in Mandaue,"Mandani Bay, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,33.0,,1.0,3000000.0,10.3229577,123.9381077,https://www.lamudi.com.ph/property/41032-73-8bf0c0381733-f61e-19ceb9d-95c9-7586,open_market
Lamudi,Studio For Sale in Mandaue,"Mandani Bay, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,29.0,1.0,1.0,5000000.0,10.3229577,123.9381077,https://www.lamudi.com.ph/property/41032-73-fc36be83634d-d4b5-19df16a-95a8-7101,open_market
Lamudi,Condo For Sale in Mandaue,"Mandani Bay, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,33.0,,1.0,5800000.0,10.3229577,123.9381077,https://www.lamudi.com.ph/property/41032-73-1e43f0e41b8f-3545-195ad20-97ba-78cd,open_market
Lamudi,House For Sale in Pajo,"Fabro Hills Subdivision / Guard House, Lapulapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,112.0,3.0,2.0,8800000.0,10.3230101,123.9720507,https://www.lamudi.com.ph/property/41032-73-33220ff86b18-daf2-cfc73775-95cb-40e9,open_market
Lamudi,Condo For Sale in Camputhaw,"8VFX+7Q Cebu City, Cebu, Philippines",Cebu City,Condominium,,79.0,3.0,3.0,14628133.0,10.323136,123.899381,https://www.lamudi.com.ph/property/41032-73-1d28b3fefbd-60c-199e751-b53c-7146,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"Punta EngaÃ±o, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,36.0,1.0,1.0,9085450.0,10.3231321,124.0349024,https://www.lamudi.com.ph/property/41032-73-69296b655bfe-f95e-3d9fddc2-ada6-442c,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"82FP+C33, Kulo, Lapu-Lapu City, 6015 Cebu, Philippines",Lapu-Lapu City,Condominium,,,1.0,1.0,9108747.0,10.32313197,124.03490257,https://www.lamudi.com.ph/property/41032-73-9d30d0baa70f-362b-8faa5869-8ff7-1236,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"Punta EngaÃ±o, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,67.0,1.0,1.0,18323109.0,10.3231321,124.0349024,https://www.lamudi.com.ph/property/41032-73-6f831f33d3e2-74ff-1345179-a0d0-4b33,open_market
Lamudi,House For Sale in Cebu,"Monterrazas Prime (Phase 1), Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,House and Lot,,753.0,3.0,3.0,80000000.0,10.3232233,123.8647932,https://www.lamudi.com.ph/property/41032-73-b6019e2e82f0-116e-1953718-b5de-748f,open_market
Lamudi,House For Sale in Mandaue,"Mandani Bay Show Gallery, F.E. Zuellig Avenue, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,House and Lot,,,2.0,2.0,22000000.0,10.32315,123.93781,https://www.lamudi.com.ph/property/41032-73-56a11bfa42b-cf20-51219849-8d40-1236,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"The Residences at Sheraton Cebu Mactan Resort, Punta EngaÃ±o Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,68.0,1.0,1.0,23900000.0,10.3232073,124.0351931,https://www.lamudi.com.ph/property/41032-73-c95a9d7f9486-353a-1920e89-b787-7d15,open_market
Lamudi,Residential Lot For Sale in Pajo,"Valle Verde, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,,248.0,,,7998000.0,10.3232575,123.9691151,https://www.lamudi.com.ph/property/41032-73-2f31257a008c-b3e4-198a378-b63e-7063,open_market
Lamudi,Studio For Sale in Pajo,"Azon Residences, Quezon National Highway, Pusok, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,30.0,1.0,1.0,4500000.0,10.32333162,123.9729562,https://www.lamudi.com.ph/property/41032-73-1b9730571b80-dcc4-1976c63-91ff-724a,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"6015 Punta EngaÃ±o Rd, Lapu-Lapu City, Cebu",Lapu-Lapu City,Condominium,,67.0,1.0,1.0,18000000.0,10.3232742,124.03514896,https://www.lamudi.com.ph/property/41032-73-cdc8649160ab-fb9d-19ca2f6-83f1-7e42,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"Punta Engano, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,,2.0,3.0,45000000.0,10.3232969,124.03735545,https://www.lamudi.com.ph/property/41032-73-bf26f17783fa-4e59-19cfc9c-b208-7e29,open_market
Lamudi,Apartment For Sale in Guadalupe,"Guadalupe, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Condominium,,440.0,7.0,8.0,13000000.0,10.3234205,123.8801952,https://www.lamudi.com.ph/property/41032-73-a29945a99d83-f498-19daa21-9763-7557,open_market
Lamudi,House For Sale in Banawa,"Lilac Street, Guadalupe, Cebu City, Cebu, Central Visayas, PHL",Cebu City,House and Lot,,135.0,4.0,3.0,16000000.0,10.32342058946714,123.88019509613513,https://www.lamudi.com.ph/property/41032-73-de0a4207bb94-8098-19dda1a-9103-7d10,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"Aruga Resort and Residences â Mactan, Punta EngaÃ±o Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,67.0,1.0,1.0,17000000.0,10.3234104,124.0373611,https://www.lamudi.com.ph/property/41032-73-8ba0f49e10ce-37d1-196f6c8-b3a6-715f,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"Aruga Resort and Residences â Mactan, Punta EngaÃ±o Road, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,67.0,1.0,1.0,23238000.0,10.3234104,124.0373611,https://www.lamudi.com.ph/property/41032-73-9f9a8851ab6a-7f4c-19a77c8-aff9-75ca,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"Aruga Resort and Residences â Mactan, Punta EngaÃ±o Road, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,72.0,1.0,1.0,30624000.0,10.3234104,124.0373611,https://www.lamudi.com.ph/property/41032-73-aa8f5a8a1681-f813-19a77d2-a875-76e5,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"Aruga Resort and Residences â Mactan, Punta EngaÃ±o Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,67.0,1.0,1.0,23269325.0,10.323479,124.0367989,https://www.lamudi.com.ph/property/41032-73-fa2ebcfb80ed-923a-d98bee00-950a-4da2,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"Aruga Resort and Residences â Mactan, Punta EngaÃ±o Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,67.0,1.0,1.0,28833643.0,10.323479,124.0367989,https://www.lamudi.com.ph/property/41032-73-4dcdc9236cbb-d413-1916a07-8c66-79dd,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"Punta Engano, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,72.0,1.0,1.0,30624000.0,10.32347203966987,124.0373689652512,https://www.lamudi.com.ph/property/41032-73-7ed435178da-a3c7-19afcbb-bd53-7363,open_market
Lamudi,House For Sale in Manipis,"Cebu, Lalawigan ng Cebu, Pilipinas",Talisay City,House and Lot,,85.0,3.0,2.0,6699000.0,10.3236604,123.7906581,https://www.lamudi.com.ph/property/41032-73-8db331f1151d-5849-19de918-a124-717e,open_market
Lamudi,Land For Sale in Manipis,"Cebu, Lalawigan ng Cebu, Pilipinas",Talisay City,Vacant Lot,,785.0,,,62800000.0,10.3236604,123.7906581,https://www.lamudi.com.ph/property/41032-73-c3fe32e959eb-831e-19deebe-b890-730c,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"Punta Engano, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,67.0,1.0,1.0,17000000.0,10.32372,124.0372,https://www.lamudi.com.ph/property/41032-73-ea3f073577a4-2d1f-197643a-99b8-7316,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"Punta Engano, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,69.0,1.0,1.0,21500000.0,10.32372,124.0372,https://www.lamudi.com.ph/property/41032-73-e9c4351922a8-d34e-19dce43-bdbb-7417,open_market
Lamudi,Condo For Sale in Pusok,"Airport Access Road, Ibo, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,21.0,,1.0,5700000.0,10.32384408,123.9782465,https://www.lamudi.com.ph/property/41032-73-663d1f06f300-c29f-19be946-a31a-74c2,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"Punta Engano, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,107.0,2.0,2.0,45081000.0,10.32379924928955,124.03739578734134,https://www.lamudi.com.ph/property/41032-73-4a8618506bc8-68d2-19afcb7-8ba0-7644,open_market
Lamudi,Studio For Sale in Luz,"Archbishop Reyes Avenue, Luz, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,,22.0,1.0,1.0,4300000.0,10.32401247,123.9059926,https://www.lamudi.com.ph/property/41032-73-b70c4e48bd31-1d45-19db92a-b73d-7412,open_market
Lamudi,Condo For Sale in Luz,"Archbishop Reyes Avenue, Luz, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,,73.0,1.0,,12700000.0,10.32401247,123.9059926,https://www.lamudi.com.ph/property/41032-73-906d10016e0a-8b7d-19db92c-982a-7636,open_market
Lamudi,Condo For Sale in Kasambagan,"Golam Road, Mabolo, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,,36.0,1.0,1.0,7900000.0,10.32395056,123.9101043,https://www.lamudi.com.ph/property/41032-73-d40f821bdb7d-2930-19da222-820d-77c8,open_market
Lamudi,House For Sale in Luz,"NOAH TOWNHOUSE-LAHUG, Gemsville Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,House and Lot,,183.0,4.0,4.0,21500000.0,10.3243085,123.9036274,https://www.lamudi.com.ph/property/41032-73-a46aa220f5f8-bf3c-19de459-8cde-72d1,open_market
Lamudi,House For Sale in Luz,"Ruby Street, Luz, Cebu City, Cebu, Central Visayas, PHL",Cebu City,House and Lot,,183.0,4.0,4.0,21500000.0,10.324308540732366,123.90362754464148,https://www.lamudi.com.ph/property/41032-73-df1e9037a344-ed14-19de1a8-a52f-7e13,open_market
Lamudi,Townhouse For Sale in Pajo,"6015, PHL",Lapu-Lapu City,Townhouse,,355.0,4.0,,62000000.0,10.32434515,123.9695549,https://www.lamudi.com.ph/property/41032-73-d872d0e7593c-db11-472cce07-94c8-4e5c,open_market
Lamudi,Residential Lot For Sale in Cebu,"Guadalupe, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Vacant Lot,,329.0,,,13818000.0,10.32442843,123.8712064,https://www.lamudi.com.ph/property/41032-73-2c6c3b0a775f-b2b-19d65b3-a57c-7596,open_market
Lamudi,Land For Sale in Cebu,"Monterrazas De Cebu, Negros Road, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Vacant Lot,,461.0,,,20745000.0,10.324419,123.8712144,https://www.lamudi.com.ph/property/41032-73-66ddcb006d44-e822-228fa99d-a4ae-49e6,open_market
Lamudi,Residential Lot For Sale in Cebu,"Monterrazas De Cebu, Negros Road, Cebu City, Cebu, Pilipinas",Cebu City,Vacant Lot,,740.0,,,85000000.0,10.324419,123.8712144,https://www.lamudi.com.ph/property/41032-73-64fef42341cd-a214-199cd91-bebe-7248,open_market
Lamudi,Condo For Sale in Mandaue,"Tipolo, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,22.0,1.0,1.0,3949452.0,10.324376,123.9331874,https://www.lamudi.com.ph/property/41032-73-7e198fa78bf3-cf86-1921e7d-a933-78d8,open_market
Lamudi,Condo For Sale in Mandaue,"Tipolo, Mandaue City, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,21.0,,1.0,4032180.0,10.324376,123.9331874,https://www.lamudi.com.ph/property/41032-73-9420ab0a675f-ce97-19157ee-9a60-7502,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"Punta Engano, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,37.0,1.0,1.0,7877063.0,10.32441641,124.0333428,https://www.lamudi.com.ph/property/41032-73-4901b86c8ba5-f34-195a331-a62d-7d12,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"Punta Engano, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,38.0,1.0,1.0,10403511.0,10.32441641,124.0333428,https://www.lamudi.com.ph/property/41032-73-aa4adbd03417-22bb-19c4875-8275-7a3d,open_market
Lamudi,House For Sale in Cebu,"Monterrazas de Cebu, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,House and Lot,,434.0,5.0,4.0,54435000.0,10.3245464,123.8712258,https://www.lamudi.com.ph/property/41032-73-67b715668d87-b04a-ff67307f-bbe8-4c16,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"5097 Punta EngaÃ±o Rd, Lapu-Lapu City, Cebu, Pilipinas",Lapu-Lapu City,Condominium,,67.0,1.0,1.0,28135905.0,10.3244503,124.0368638,https://www.lamudi.com.ph/property/41032-73-c89b03bda606-9936-19462bb-a19c-7e1b,open_market
Lamudi,House For Sale in Pusok,"Mactan Tropics Center, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,450.0,3.0,3.0,42000000.0,10.3246454,123.9774298,https://www.lamudi.com.ph/property/41032-73-c4cd762e7d74-4d58-19957f3-bcf0-71ba,open_market
Lamudi,House For Sale in Guadalupe,"25B Ruby Street, Guadalupe, Cebu City, Cebu, Central Visayas, PHL",Cebu City,House and Lot,,200.0,5.0,4.0,15900000.0,10.325282,123.8777913,https://www.lamudi.com.ph/property/41032-73-7dea8ec7160-edad-198d08a-97ea-7284,open_market
Lamudi,House For Sale in Subangdaku,"Subangdaku, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,House and Lot,,120.0,4.0,3.0,12000000.0,10.3256989,123.9220336,https://www.lamudi.com.ph/property/41032-73-33d575a4a733-534d-19cd6d5-a42b-7556,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"Punta Engano Rd, Punta EngaÃ±o, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,101.0,2.0,2.0,34928301.0,10.3257392,124.03697471,https://www.lamudi.com.ph/property/41032-73-a7577dcde581-fd61-33c2c3b0-8579-40c1,open_market
Lamudi,Land For Sale in Capitol Site,"5 Freedom Street, Peace Valley, Lahug, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Vacant Lot,,357.0,,,15351000.0,10.32597659409605,123.89146192432858,https://www.lamudi.com.ph/property/41032-73-40e621839d68-b6d2-19de30a-9166-7110,open_market
Lamudi,House For Sale in Cebu,"Monterrazas de Cebu, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,House and Lot,,588.0,5.0,6.0,48615000.0,10.3263978,123.8722479,https://www.lamudi.com.ph/property/41032-73-7c377ec2346e-fdc9-151bc764-b0f1-4385,open_market
Lamudi,House For Sale in Cebu,"Monterrazas de Cebu, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,House and Lot,,588.0,5.0,5.0,50235000.0,10.3263978,123.8722479,https://www.lamudi.com.ph/property/41032-73-32216e21033d-82eb-2bc1c692-9057-4e5b,open_market
Lamudi,Condo For Sale in Kasambagan,"Russel Store, Gov. Cuenco Avenue, Kasambagan, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,,,1.0,1.0,6000000.0,10.326376,123.9075265,https://www.lamudi.com.ph/property/41032-73-a7b6b83cdf05-6a0f-65614f7f-b945-4a58,open_market
Lamudi,Condo For Sale in Subangdaku,"Cityscape Hotel, Mandaue, Cebu, Central Visayas, PHL",Mandaue City,Condominium,,20.0,,1.0,1705950.0,10.327319,123.92086,https://www.lamudi.com.ph/property/41032-73-bb4e672769ec-bb2a-19b97cc-a586-71a8,open_market
Lamudi,Condo For Sale in Subangdaku,"Cityscape Hotel, Mandaue, Cebu, Central Visayas, PHL",Mandaue City,Condominium,,20.0,,1.0,1714450.0,10.327319,123.92086,https://www.lamudi.com.ph/property/41032-73-459d3391ba40-c7ac-19b97cc-9331-766e,open_market
Lamudi,Condo For Sale in Subangdaku,"Cityscape Hotel, Mandaue, Cebu, Central Visayas, PHL",Mandaue City,Condominium,,20.0,,1.0,2113800.0,10.327319,123.92086,https://www.lamudi.com.ph/property/41032-73-dba7d9cba02e-af10-19b97cc-b796-76c5,open_market
Lamudi,House For Sale in Opao,"Opao, Mandaue City, Lalawigan ng Cebu, Pilipinas",Mandaue City,House and Lot,,150.0,4.0,1.0,21000000.0,10.3272594,123.959672,https://www.lamudi.com.ph/property/41032-73-d10e28a08a2f-45a0-196337e-8652-748b,open_market
Lamudi,Land For Sale in Kasambagan,"F.Cabahug Road, Bakilid, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Vacant Lot,,282.0,,,19000000.0,10.32739854,123.92007753,https://www.lamudi.com.ph/property/41032-73-c966b31cbb6f-5884-7cdb50d5-8f66-48f1,open_market
Lamudi,Condo For Sale in Subangdaku,"Vitale Suites, Hernan Cortes Street, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,33.0,1.0,1.0,7416600.0,10.327406,123.9214465,https://www.lamudi.com.ph/property/41032-73-57b0a84ac4ce-383e-1918878-b0fc-8046,open_market
Lamudi,Condo For Sale in Subangdaku,"Alpa City Suites, Bakilid, Cebu City, Cebu, Central Visayas, PHL",Mandaue City,Condominium,,,,,9743400.0,10.32744132,123.9217389,https://www.lamudi.com.ph/property/41032-73-89036ea6d7c4-f56-19d8b2a-b751-7126,open_market
Lamudi,Serviced Apartment For Sale in Subangdaku,"Alpa City Suites, corner F. Cabahug Street, Mandaue, Cebu, Pilipinas",Mandaue City,Condominium,,27.0,1.0,1.0,6400000.0,10.3276021,123.9219854,https://www.lamudi.com.ph/property/41032-73-b88e8284d0f1-eabc-19bc53e-83a8-726e,open_market
Lamudi,Studio For Sale in Centro,"Mandaue City Hall, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,22.0,1.0,1.0,3888000.0,10.3275809,123.9429876,https://www.lamudi.com.ph/property/41032-73-46c505d26ee2-c0d7-197ab94-8c79-70d1,open_market
Lamudi,House For Sale in Centro,"Mandaue City Hall, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,House and Lot,,60.0,3.0,2.0,11162026.0,10.3275809,123.9429876,https://www.lamudi.com.ph/property/41032-73-5796caf1d712-3a95-19c2da8-a6b0-7e3a,open_market
Lamudi,Condo For Sale in Subangdaku,"Hernan Cortes St & F. Cabahug St, Mandaue City, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,,,,4802520.0,10.3276687,123.9218223,https://www.lamudi.com.ph/property/41032-73-e2fa19bda1f0-806d-190fce8-b1ec-7f38,open_market
Lamudi,Studio For Sale in Subangdaku,"F.Cabahug Road, Bakilid, Cebu City, Cebu, Central Visayas, PHL",Mandaue City,Condominium,,23.0,,1.0,3000000.0,10.32786985,123.920699,https://www.lamudi.com.ph/property/41032-73-8d5c31d0fa8b-b6a9-19c9866-99e0-7bc0,open_market
Lamudi,Condo For Sale in Subangdaku,"F.Cabahug Road, Bakilid, Cebu City, Cebu, Central Visayas, PHL",Mandaue City,Condominium,,38.0,1.0,1.0,4595000.0,10.32786985,123.920699,https://www.lamudi.com.ph/property/41032-73-6d42f5fb9b40-f1a9-19763d4-85ac-7c9e,open_market
Lamudi,Condo For Sale in Subangdaku,"F.Cabahug Road, Bakilid, Cebu City, Cebu, Central Visayas, PHL",Mandaue City,Condominium,,47.0,2.0,1.0,5570000.0,10.32786985,123.920699,https://www.lamudi.com.ph/property/41032-73-3224fa2e010-ed01-19763d4-be15-763c,open_market
Lamudi,Condo For Sale in Centro,"Mandaue City, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,20.0,,1.0,2800000.0,10.3278985,123.9427271,https://www.lamudi.com.ph/property/41032-73-9d30dd2fcaa1-f82a-1990471-ab0b-7528,open_market
Lamudi,Condo For Sale in Centro,"Mandaue City, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,20.0,,1.0,3100000.0,10.3278985,123.9427271,https://www.lamudi.com.ph/property/41032-73-7183a781b561-e548-19d7c01-863c-7693,open_market
Lamudi,Condo For Sale in Subangdaku,"F.Cabahug Road, Bakilid, Cebu City, Cebu, Central Visayas, PHL",Mandaue City,Condominium,,22.0,,,2989700.0,10.327963,123.920649,https://www.lamudi.com.ph/property/41032-73-4fb504faf8d-8982-19d85ec-aa11-728e,open_market
Lamudi,Condo For Sale in Subangdaku,"Bamboo Bay Community, Hernan Cortes Street, Mandaue City, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,46.0,1.0,1.0,8500000.0,10.3279634,123.9206494,https://www.lamudi.com.ph/property/41032-73-3d82d8073933-e23b-196d222-bf04-8042,open_market
Lamudi,Condo For Sale in Subangdaku,"Bamboo Bay Community, Hernan Cortes Street, Mandaue City, Cebu, Pilipinas",Mandaue City,Condominium,,22.0,,1.0,3000000.0,10.3279532,123.9206594,https://www.lamudi.com.ph/property/41032-73-4797c2d648a0-4cfa-191b1eb-8483-7e28,open_market
Lamudi,Condo For Sale in Subangdaku,"Bamboo Bay Community, Hernan Cortes Street, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,36.0,1.0,1.0,5594400.0,10.3279532,123.9206594,https://www.lamudi.com.ph/property/41032-73-fd66d5a598a0-dc61-1918eaf-b85c-7381,open_market
Lamudi,Condo For Sale in Tipolo,"Tipolo Mandaue City, Tipolo, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,21.0,1.0,1.0,2956167.0,10.3283877,123.9305153,https://www.lamudi.com.ph/property/41032-73-afd78481c353-857d-11e5dd79-b4c8-1fc7,open_market
Lamudi,Condo For Sale in Tipolo,"Tipolo Mandaue City, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,22.0,,1.0,3701268.0,10.3283877,123.9305153,https://www.lamudi.com.ph/property/41032-73-a303b4a14d83-c16-19cdbba-a975-75de,open_market
Lamudi,Condo For Sale in Tipolo,"Tipolo Mandaue City, Tipolo, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,22.0,1.0,1.0,3945672.0,10.3283877,123.9305153,https://www.lamudi.com.ph/property/41032-73-8a714e2e91ca-f50a-b5136ee4-8962-415b,open_market
Lamudi,Condo For Sale in Cebu IT Park,"7-Eleven-Calyx Bldg, Lahug Pob., Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,,70.0,2.0,2.0,15000000.0,10.32849758,123.90531063,https://www.lamudi.com.ph/property/41032-73-bdc6c746b589-aad4-276d7f00-bc0c-4996,open_market
Lamudi,Condo For Sale in Cebu IT Park,"Sunburst IT Park Branch, Geonzon, Lahug, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,,104.0,3.0,2.0,19000000.0,10.328498959889275,123.90530865770803,https://www.lamudi.com.ph/property/41032-73-a50414a9dd7-212-19d2af8-8fa7-7c2f,open_market
Lamudi,Condo For Sale in Guadalupe,"Tuscania Condominium, V Rama Avenue, Lungsod ng Cebu, Cebu, Pilipinas",Cebu City,Condominium,,136.0,3.0,3.0,10800000.0,10.3285832,123.8830722,https://www.lamudi.com.ph/property/41032-73-666178755ec-ee4f-1178fb67-b9fd-4176,open_market
Lamudi,Condo For Sale in Tipolo,"Tipolo, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,22.0,1.0,1.0,3942000.0,10.3286455,123.9306138,https://www.lamudi.com.ph/property/41032-73-fb83c029613c-7e9a-bcd0d7ec-82d4-422a,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"Punta Engano, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,178.0,2.0,2.0,18000000.0,10.32856283,124.0412664,https://www.lamudi.com.ph/property/41032-73-466875cd83fe-91fd-197c666-a364-7657,open_market
Lamudi,Condo For Sale in Punta EngaÃ±o,"Punta Engano, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,161.0,2.0,2.0,20000000.0,10.32856283,124.0412664,https://www.lamudi.com.ph/property/41032-73-ded93fcf6c72-22a8-19bd4b4-b2a5-74fd,open_market
Lamudi,Land For Sale in Guizo,"A.S.Fortuna, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,Vacant Lot,,263.0,,,12500000.0,10.3289759,123.9371818,https://www.lamudi.com.ph/property/41032-73-37eb59d1f702-d6a5-19d114a-8506-7761,open_market
